system:index,plot_id,lng,lat,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,.geo
85,DP 10A,144.6197955,-38.25185644,4395.744131,1025.018046,3309.607688,2551.302964,3550.469337,3100.279783,2951.752934,3092.610182,3296.33436,3784.33348,3864.380575,3899.104754,2346.13439,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4582739,-38.07610226701072],[144.45822600502441,-38.07610763932398],[144.45818192246918,-38.07612332862986],[144.45814516129207,-38.07614808606571],[144.45811864767964,-38.07617994094761],[144.45810449212362,-38.07621635763439],[144.45810382142332,-38.076254437362294],[144.458116688987,-38.076291148985206],[144.45814207057427,-38.0763235702538],[144.45817794581998,-38.07634912042788],[144.45822145905254,-38.07636576570552],[144.45826914660594,-38.07637218111627],[144.45831721253154,-38.07636785599076],[144.45836183076165,-38.0763531346108],[144.45839944967076,-38.07632918880399],[144.45842707478937,-38.07629792466447],[144.45844250716522,-38.07626183082533],[144.45844451839753,-38.07622378036105],[144.45843294841268,-38.07618680208927],[144.4584087181997,-38.07615383947665],[144.45837375649378,-38.076127516340165],[144.4583308462458,-38.07610992799337],[144.45828340309967,-38.076102474462076],[144.4582739,-38.07610226701072]]]}"
86,DP 10B,144.6198328,-38.25187674,4677.892487,1026.073499,3947.004141,3117.285271,4026.581781,3513.387311,3357.140935,3580.753919,3782.219018,4502.653653,4514.075126,4659.770926,2522.962289,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4582951,-38.076177077010726],[144.45824720497544,-38.07618244932398],[144.4582031223751,-38.07619813862987],[144.45816636116038,-38.076222896065715],[144.45813984752084,-38.07625475094762],[144.45812569195036,-38.076291167634395],[144.45812502124934,-38.07632924736229],[144.4581378888262,-38.076365958985214],[144.45816327043943,-38.0763983802538],[144.4581991457218,-38.07642393042788],[144.4582426589989,-38.076440575705526],[144.45829034660107,-38.076446991116285],[144.45833841257584,-38.07644266599077],[144.4583830308516,-38.0764279446108],[144.4584206497992,-38.076403998804],[144.45844827494608,-38.076372734664474],[144.45846370733767,-38.07633664082533],[144.45846571857203,-38.076298590361056],[144.45845414857538,-38.076261612089276],[144.45842991833763,-38.076228649476654],[144.45839495659592,-38.07620232634017],[144.45835204630404,-38.07618473799338],[144.45830460310938,-38.07617728446208],[144.4582951,-38.076177077010726]]]}"
87,DP 11A,144.6194042,-38.25175599,5139.867459,1027.666667,6118.998826,5298.493468,5396.498312,5000.559665,5298.941876,5463.644797,6020.677822,6545.700426,6441.963305,6909.529135,2810.443857,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4585172,-38.07637419701073],[144.45846930484632,-38.07637956932399],[144.45842522212718,-38.07639525862987],[144.45838846081338,-38.07642001606572],[144.45836194710236,-38.07645187094763],[144.45834779149374,-38.0764882876344],[144.45834712079093,-38.07652636736229],[144.45835998840246,-38.07656307898522],[144.45838537008407,-38.0765955002538],[144.4584212454632,-38.07662105042789],[144.45846475885756,-38.07663769570553],[144.45851244658826,-38.07664411111629],[144.45856051269257,-38.07663978599077],[144.4586051310886,-38.07662506461081],[144.45864275013759,-38.076601118804],[144.45867037535888,-38.07656985466448],[144.45868580779214,-38.076533760825335],[144.45868781903192,-38.07649571036106],[144.45867624900404,-38.07645873208928],[144.45865201870097,-38.07642576947666],[144.45861705686508,-38.076399446340176],[144.4585741464575,-38.07638185799338],[144.458526703135,-38.076374404462086],[144.4585172,-38.07637419701073]]]}"
88,DP 11B,144.6194509,-38.25177878,5162.043106,1027.666667,6441.650428,5444.88633,5516.599941,5196.870387,5643.656628,5812.483909,6370.088279,6581.978742,6612.195158,6920.375406,2821.049601,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4585524,-38.076422337010726],[144.4585045048148,-38.07642770932398],[144.45846042206668,-38.07644339862986],[144.45842366072867,-38.076468156065715],[144.4583971470002,-38.07650001094761],[144.45838299138225,-38.07653642763438],[144.45838232067896,-38.07657450736229],[144.458395188299,-38.07661121898521],[144.45842056999732,-38.0766436402538],[144.45845644540003,-38.07666919042788],[144.45849995882307,-38.07668583570552],[144.45854764658517,-38.076692251116285],[144.45859571272112,-38.07668792599077],[144.4586403311465,-38.0766732046108],[144.45867795022022,-38.07664925880399],[144.45870557545976,-38.07661799466447],[144.45872100790314,-38.07658190082533],[144.45872301914426,-38.076543850361055],[144.4587114491088,-38.07650687208926],[144.45868721878978,-38.076473909476654],[144.45865225693083,-38.076447586340166],[144.45860934649505,-38.07642999799338],[144.4585619031413,-38.076422544462076],[144.4585524,-38.076422337010726]]]}"
89,DP 12A,144.6196415,-38.25196541,4377.317974,1024.79294,3427.135726,2685.740216,3526.959976,3030.293162,2931.164377,3117.916999,3406.189928,4547.741545,3825.513514,4767.887166,2340.277359,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.458477,-38.076074447010726],[144.45842910504263,-38.07607981932398],[144.45838502250416,-38.07609550862988],[144.45834826134103,-38.07612026606572],[144.4583217477387,-38.076152120947626],[144.45830759218805,-38.076188537634394],[144.458306921488,-38.076226617362295],[144.45831978904678,-38.07626332898521],[144.4583451706244,-38.076295750253806],[144.45838104585644,-38.07632130042788],[144.45842455907245,-38.07633794570553],[144.45847224660773,-38.076344361116284],[144.45852031251508,-38.07634003599077],[144.45856493072822,-38.076325314610806],[144.45860254962298,-38.076301368803996],[144.45863017473107,-38.07627010466448],[144.45864560710106,-38.07623401082534],[144.4586476183326,-38.07619596036106],[144.45863604835216,-38.07615898208928],[144.45861181814843,-38.07612601947666],[144.45857685645578,-38.07609969634017],[144.45853394622412,-38.07608210799338],[144.45848650309603,-38.07607465446208],[144.458477,-38.076074447010726]]]}"
90,DP 12B,144.6196799,-38.25199075,4693.735805,1025.854663,4236.447337,3475.420712,4049.350838,3494.311562,3479.266402,3721.795969,4124.368932,5437.919682,4534.589291,5792.350544,2534.282583,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4585116,-38.07615057701073],[144.45846370499277,-38.07615594932399],[144.45841962240843,-38.07617163862988],[144.45838286120704,-38.076196396065725],[144.45835634757708,-38.07622825094763],[144.4583421920117,-38.0762646676344],[144.45834152131098,-38.0763027473623],[144.45835438888318,-38.07633945898522],[144.45837977048717,-38.07637188025381],[144.45841564575662,-38.07639743042789],[144.4584591590179,-38.076414075705536],[144.4585068466028,-38.07642049111629],[144.45855491256017,-38.07641616599078],[144.45859953081975,-38.07640144461081],[144.45863714975368,-38.076377498804],[144.45866477489056,-38.076346234664484],[144.4586802072766,-38.07631014082534],[144.4586822185102,-38.07627209036106],[144.45867064851774,-38.07623511208928],[144.45864641828877,-38.076202149476664],[144.45861145655974,-38.07617582634017],[144.4585685462834,-38.07615823799338],[144.45852110310594,-38.07615078446208],[144.4585116,-38.07615057701073]]]}"
91,DP 13A,144.6192472,-38.25202501,5195.083883,1027.572958,6219.871389,5381.229946,5166.758029,4855.668426,5348.63719,5451.451093,6253.91729,6439.684558,6163.715941,6684.142836,2834.599355,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4586606,-38.07631766701072],[144.45861270488336,-38.07632303932398],[144.45856862219827,-38.076338728629864],[144.4585318609129,-38.076363486065716],[144.4585053472224,-38.07639534094762],[144.4584911916247,-38.07643175763439],[144.4584905209224,-38.076469837362296],[144.458503388524,-38.07650654898521],[144.458528770186,-38.0765389702538],[144.4585646455374,-38.07656452042788],[144.4586081588981,-38.07658116570553],[144.45865584659194,-38.07658758111628],[144.45870391265913,-38.07658325599076],[144.45874853102066,-38.07656853461079],[144.45878615004057,-38.07654458880399],[144.45881377524051,-38.076513324664475],[144.45882920766184,-38.07647723082533],[144.45883121890006,-38.07643918036106],[144.45881964888116,-38.07640220208927],[144.45879541859682,-38.076369239476655],[144.4587604567879,-38.07634291634017],[144.45871754641354,-38.07632532799338],[144.45867010312764,-38.07631787446208],[144.4586606,-38.07631766701072]]]}"
92,DP 13B,144.619287,-38.25203475,5139.140351,1023.879257,3072.78623,2662.857143,4072.226448,3646.040543,3721.227038,3834.906531,4073.84299,4276.589562,3624.080201,4440.556391,2423.381837,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4559933,-38.079274107010725],[144.45594540294707,-38.07927947932398],[144.45590131847982,-38.07929516862986],[144.45586455570827,-38.07931992606571],[144.45583804094585,-38.079351780947604],[144.45582388477584,-38.07938819763438],[144.45582321404643,-38.07942627736228],[144.45583608216822,-38.0794629889852],[144.45586146485635,-38.07949541025379],[144.4558973416581,-38.07952096042788],[144.45594085677797,-38.079537605705525],[144.45598854639977,-38.079544021116284],[144.45603661441015,-38.07953969599077],[144.45608123457555,-38.0795249746108],[144.4561188551163,-38.07950102880398],[144.4561464814331,-38.079469764664466],[144.4561619144783,-38.079433670825324],[144.45616392579782,-38.07939562036105],[144.45615235531116,-38.07935864208926],[144.45612812404724,-38.079325679476646],[144.4560931608249,-38.079299356340165],[144.45605024871574,-38.07928176799338],[144.45600280351186,-38.07927431446208],[144.4559933,-38.079274107010725]]]}"
93,DP 14A,144.6194903,-38.25209902,5101.195108,1023.761715,3119.088123,2730.171235,4066.371942,3650.940171,3731.643236,3860.16814,4103.004716,4311.974064,3638.310197,4490.339965,2393.783967,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4560449,-38.079307367010735],[144.4559970029253,-38.07931273932399],[144.45595291843802,-38.07932842862987],[144.4559161556497,-38.079353186065724],[144.45588964087523,-38.079385040947614],[144.4558754846988,-38.07942145763439],[144.45587481396907,-38.07945953736228],[144.45588768209674,-38.0794962489852],[144.45591306479642,-38.07952867025381],[144.45594894161445,-38.07955422042789],[144.45599245675413,-38.079570865705534],[144.4560401463976,-38.07957728111629],[144.45608821442988,-38.079572955990784],[144.45613283461554,-38.07955823461081],[144.4561704551734,-38.079534288804],[144.45619808150278,-38.07950302466447],[144.45621351455497,-38.079466930825326],[144.45621552587545,-38.07942888036105],[144.4562039553835,-38.07939190208927],[144.45617972410858,-38.07935893947666],[144.45614476087033,-38.079332616340174],[144.45610184874164,-38.07931502799339],[144.4560544035162,-38.07930757446209],[144.4560449,-38.079307367010735]]]}"
94,DP 14B,144.619533,-38.25211861,4610.821439,1024.223789,3349.714537,2955.941263,4126.898385,3725.090896,3805.597651,3942.616446,4148.018796,4344.457709,3742.893686,4511.576505,1967.647577,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4562624,-38.07953029701073],[144.4562145027793,-38.07953566932398],[144.4561704181576,-38.07955135862987],[144.45613365525725,-38.07957611606571],[144.4561071404019,-38.07960797094761],[144.45609298418233,-38.07964438763438],[144.45609231345057,-38.079682467362275],[144.45610518161746,-38.0797191789852],[144.4561305643945,-38.0797516002538],[144.45616644132193,-38.07977715042788],[144.45620995659428,-38.07979379570553],[144.45625764638314,-38.079800211116286],[144.45630571456195,-38.07979588599077],[144.45635033488364,-38.0797811646108],[144.45638795555618,-38.079757218803984],[144.45641558196976,-38.07972595466447],[144.45643101506903,-38.07968986082532],[144.45643302639562,-38.07965181036104],[144.45642145586842,-38.07961483208926],[144.4563972245196,-38.07958186947665],[144.45636226117477,-38.07955554634017],[144.45631934891526,-38.07953795799338],[144.45627190354517,-38.079530504462085],[144.4562624,-38.07953029701073]]]}"
95,DP 15A,144.6192209,-38.25212706,4539.147089,1025.065405,3464.422056,3058.713888,4198.691157,3769.979762,3847.83546,3984.576477,4192.622672,4386.426895,3823.666813,4550.536149,1864.345652,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4563431,-38.07958497701073],[144.45629520274346,-38.07959034932398],[144.4562511180888,-38.07960603862986],[144.45621435516097,-38.07963079606571],[144.45618784028585,-38.079662650947604],[144.45617368405564,-38.07969906763438],[144.4561730133234,-38.07973714736228],[144.4561858814999,-38.07977385898519],[144.45621126429592,-38.0798062802538],[144.45624714125017,-38.07983183042788],[144.45629065655507,-38.07984847570552],[144.45633834637957,-38.079854891116284],[144.4563864145943,-38.07985056599077],[144.4564310349494,-38.0798358446108],[144.45646865565007,-38.07981189880399],[144.45649628208432,-38.079780634664466],[144.45651171519512,-38.079744540825324],[144.45651372652318,-38.07970649036105],[144.45650215598735,-38.07966951208926],[144.4564779246204,-38.079636549476646],[144.45644296124945,-38.07961022634016],[144.45640004895785,-38.079592637993386],[144.45635260355226,-38.07958518446208],[144.4563431,-38.07958497701073]]]}"
96,DP 15B,144.6192637,-38.2521446,5172.666667,1024,3245.107886,2923.710789,4195.757549,3763.350044,3896.692466,4022.127089,4302.30343,4565.299472,3718.099971,4791.083553,2443.666667,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4560114,-38.07914689701073],[144.45596350303038,-38.07915226932398],[144.4559194186398,-38.07916795862987],[144.45588265593221,-38.07919271606571],[144.45585614121592,-38.07922457094761],[144.45584198507055,-38.07926098763438],[144.4558413143423,-38.079299067362285],[144.45585418244173,-38.079335778985204],[144.45587956508567,-38.079368200253796],[144.45591544182503,-38.079393750427876],[144.4559589568692,-38.07941039570552],[144.456006646408,-38.07941681111629],[144.4560547143348,-38.07941248599077],[144.45609933442253,-38.0793977646108],[144.45613695489786,-38.07937381880398],[144.45616458116663,-38.079342554664464],[144.45618001418495,-38.079306460825315],[144.456182025501,-38.079268410361045],[144.45617045503448,-38.079231432089266],[144.45614622381268,-38.07919846947665],[144.45611126065117,-38.07917214634016],[144.45606834861664,-38.079154557993384],[144.4560209034953,-38.07914710446208],[144.4560114,-38.07914689701073]]]}"
97,DP 16A,144.6193409,-38.25221775,5169.410279,1024.084581,3372.071953,3113.893979,4222.520264,3798.860499,3953.06696,4112.108811,4416.508957,4705.169457,3763.474743,4974.500441,2407.338913,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4560872,-38.07917077701072],[144.45603930301476,-38.07917614932397],[144.45599521860981,-38.07919183862986],[144.4559584558902,-38.0792165960657],[144.45593194116526,-38.0792484509476],[144.45591778501526,-38.079284867634364],[144.4559171142868,-38.07932294736228],[144.4559299823904,-38.07935965898519],[144.45595536504268,-38.07939208025379],[144.45599124179373,-38.07941763042786],[144.45603475685212,-38.079434275705516],[144.45608244640653,-38.079440691116275],[144.45613051434898,-38.07943636599076],[144.45617513445129,-38.07942164461079],[144.45621275493892,-38.07939769880398],[144.45624038121667,-38.07936643466445],[144.45625581424005,-38.079330340825315],[144.45625782555675,-38.07929229036104],[144.45624625508643,-38.07925531208925],[144.45622202385675,-38.079222349476645],[144.4561870606838,-38.079196026340156],[144.45614414863527,-38.07917843799337],[144.45609670349845,-38.079170984462074],[144.4560872,-38.07917077701072]]]}"
98,DP 16B,144.6193881,-38.25223546,4793.167626,1024.454773,3469.581378,3180.092519,4177.837096,3786.26826,3921.80847,4099.96252,4347.928139,4596.855541,3778.053859,4830.088092,2046.466578,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.4562788,-38.07942040701072],[144.45623090285125,-38.079425779323984],[144.4561868182958,-38.07944146862987],[144.45615005545073,-38.079466226065705],[144.45612354063525,-38.0794980809476],[144.45610938443693,-38.07953449763438],[144.45610871370616,-38.07957257736228],[144.4561215818537,-38.079609288985196],[144.45614696459262,-38.079641710253796],[144.45618284146613,-38.079667260427875],[144.45622635667308,-38.07968390570552],[144.4562740463903,-38.079690321116274],[144.45632211449686,-38.079685995990765],[144.4563667347515,-38.079671274610796],[144.4564043553675,-38.079647328803986],[144.45643198173957,-38.079616064664464],[144.45644741481564,-38.079579970825314],[144.45644942613922,-38.07954192036104],[144.4564378556294,-38.07950494208926],[144.45641362431698,-38.07947197947665],[144.4563786610247,-38.07944565634016],[144.4563357488297,-38.079428067993376],[144.45628830353087,-38.07942061446209],[144.4562788,-38.07942040701072]]]}"
